,dept_id,dept_name,dept_head,employee_id,age,gender,marital_status,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
1152,D00-SS,Sales,Edward J Bayley,107499,25,Female,Unmarried,104.0,1.0,0.621813,4,0.0,medium,0.341759,Employed,7.0
1153,D00-SP,Support,Amelia Westray,103758,25,Female,Unmarried,154.0,0.0,0.7231704095688749,3,0.0,high,0.638969,Employed,3.0
1154,D00-SS,Sales,Edward J Bayley,111059,48,Female,Married,199.0,0.0,0.710672301578354,4,0.0,low,0.9694,Employed,3.0
1155,D00-SS,Sales,Edward J Bayley,120883,23,Female,Unmarried,130.0,0.0,0.477514,2,0.0,low,0.391848,Left,3.0
1156,D00-ENG,Engineering,Sushant Raghunathan K,127317,52,Female,Married,309.0,0.0,0.78484,6,0.0,low,0.0785233,Left,4.0
1157,D00-MN,Management,Ellie Trafton,119898,29,Male,Unmarried,275.0,0.0,0.802382,6,0.0,low,0.158134,Left,4.0
1158,D00-ENG,Engineering,Sushant Raghunathan K,116114,43,Male,Married,203.0,0.0,0.7227253766623767,4,0.0,low,0.64969,Employed,2.0
1159,D00-SS,Sales,Edward J Bayley,102117,24,Female,Unmarried,227.0,1.0,0.770862,4,0.0,low,0.828515,Employed,2.0
1160,D00-SS,Sales,Edward J Bayley,105086,24,Female,Unmarried,251.0,1.0,0.564202,4,0.0,medium,0.89785,Employed,2.0
1161,D00-SS,Sales,Edward J Bayley,110701,33,Female,Married,134.0,1.0,0.583877,4,0.0,medium,0.968132,Employed,3.0
1162,D00-MT,Marketing,Reuben Swann,111577,36,Female,Married,278.0,0.0,0.927988,6,0.0,low,0.142024,Left,4.0
1163,D00-SS,Sales,Edward J Bayley,105462,25,Female,Unmarried,287.0,0.0,0.792824,4,0.0,medium,0.177936,Employed,6.0
1164,D00-ENG,Engineering,Sushant Raghunathan K,119702,42,Male,Married,304.0,0.0,0.818054,6,0.0,low,0.0658422,Left,4.0
1165,D00-ENG,Engineering,Sushant Raghunathan K,112770,54,Male,Married,309.0,0.0,0.816079,7,0.0,low,0.0743596,Left,4.0
1166,D00-MT,Marketing,Reuben Swann,104742,46,Male,Married,165.0,0.0,0.320953,4,0.0,medium,0.606604,Employed,6.0
1167,D00-SS,Sales,Edward J Bayley,110477,23,Male,Unmarried,141.0,0.0,0.613424,3,0.0,medium,0.736067,Employed,2.0
1168,D00-MT,Marketing,Reuben Swann,113910,22,Male,Unmarried,274.0,0.0,0.749908,3,0.0,low,0.702325,Employed,3.0
1169,D00-ENG,Engineering,Sushant Raghunathan K,118999,25,Male,Unmarried,143.0,0.0,0.7227253766623767,2,0.0,medium,0.450296,Left,3.0
1170,D00-SP,Support,Amelia Westray,129531,23,Female,Unmarried,270.0,1.0,0.822992,5,0.0,medium,0.777664,Left,5.0
1171,D00-ENG,Engineering,Sushant Raghunathan K,117189,22,Male,Unmarried,206.0,0.0,0.851295,3,0.0,low,0.566524,Employed,2.0
1172,D00-SS,Sales,Edward J Bayley,118441,45,Female,Married,201.0,0.0,0.698024,4,0.0,low,0.531805,Employed,3.0
1173,D00-SP,Support,Amelia Westray,109406,25,Male,Unmarried,232.0,0.0,0.7231704095688749,3,0.0,low,0.834544,Employed,2.0
1174,D00-ENG,Engineering,Sushant Raghunathan K,104971,36,Male,Married,226.0,0.0,0.663548,4,0.0,low,0.839538,Employed,2.0
1175,D00-PD,Product,Darcy Staines,102602,29,Male,Unmarried,129.0,0.0,0.55873,2,0.0,low,0.410776,Left,3.0
1176,D00-MN,Management,Ellie Trafton,101588,28,Male,Unmarried,185.0,0.0,0.5152,3,1.0,high,0.857559,Employed,10.0
1177,D00-MT,Marketing,Reuben Swann,100333,48,Male,Married,184.0,0.0,0.629363,5,0.0,medium,0.591785,Employed,4.0
1178,D00-SP,Support,Amelia Westray,108009,52,Male,Married,147.0,0.0,0.7231704095688749,4,0.0,low,0.912037,Employed,3.0
1179,D00-SS,Sales,Edward J Bayley,104481,26,Male,Unmarried,213.0,0.0,0.58017,3,0.0,low,0.339281,Employed,6.0
1180,D00-SS,Sales,Edward J Bayley,107209,56,Male,Married,308.0,0.0,0.839597,6,0.0,medium,0.112365,Left,5.0
1181,D00-FN,Finance,Aanchal J,106500,23,Male,Unmarried,131.0,0.0,0.7247044787878788,2,0.0,low,0.488056,Left,3.0
1182,D00-SS,Sales,Edward J Bayley,117536,24,Male,Unmarried,198.0,0.0,0.618434,3,0.0,medium,0.974343,Employed,2.0
1183,D00-PD,Product,Darcy Staines,113142,43,Male,Married,271.0,1.0,0.633781,4,0.0,high,0.623839,Employed,2.0
1184,D00-ENG,Engineering,Sushant Raghunathan K,104260,37,Male,Married,278.0,0.0,0.870834,6,0.0,high,0.114962,Left,4.0
1185,D00-SP,Support,Amelia Westray,118687,28,Male,Unmarried,210.0,0.0,0.97895,3,0.0,low,0.725796,Employed,3.0
1186,D00-ENG,Engineering,Sushant Raghunathan K,108207,24,Female,Unmarried,135.0,0.0,0.780013,3,0.0,low,0.796562,Employed,3.0
1187,D00-SS,Sales,Edward J Bayley,113543,25,Female,Unmarried,274.0,0.0,0.875093,5,0.0,low,0.779126,Left,5.0
1188,D00-IT,IT,Henry Adey,103571,22,Female,Unmarried,163.0,1.0,0.7195245440329218,3,0.0,low,0.516707,Employed,3.0
1189,D00-ENG,Engineering,Sushant Raghunathan K,115854,54,Male,Married,191.0,0.0,0.898415,4,0.0,low,0.577669,Employed,2.0
1190,D00-MN,Management,Ellie Trafton,111420,42,Male,Married,247.0,0.0,0.929085,6,0.0,medium,0.125966,Left,4.0
1191,D00-SS,Sales,Edward J Bayley,124577,22,Female,Unmarried,228.0,0.0,0.953012,4,0.0,low,0.896019,Left,5.0
1192,D00-SP,Support,Amelia Westray,117582,46,Female,Married,280.0,0.0,0.93927,6,0.0,low,0.166693,Left,4.0
1193,D00-SS,Sales,Edward J Bayley,124424,24,Female,Unmarried,129.0,0.0,0.710672301578354,2,0.0,medium,0.404627,Left,3.0
1194,D00-PR,Procurement,Louie Viles,101234,35,Male,Married,280.0,0.0,0.811593,5,0.0,low,0.176439,Employed,4.0
1195,D00-SS,Sales,Edward J Bayley,104354,29,Male,Unmarried,214.0,0.0,0.594469,3,0.0,low,0.523874,Employed,2.0
1196,D00-SS,Sales,Edward J Bayley,113151,25,Female,Unmarried,133.0,0.0,0.655844,3,0.0,low,0.261328,Employed,6.0
1197,D00-ENG,Engineering,Sushant Raghunathan K,110781,50,Male,Married,274.0,0.0,0.487714,4,0.0,medium,0.84364,Employed,3.0
1198,D00-AD,Admin,Evelyn Tolson,114782,42,Male,Married,197.0,0.0,0.783847,5,0.0,medium,0.617501,Employed,3.0
1199,D00-ENG,Engineering,Sushant Raghunathan K,109856,24,Female,Unmarried,155.0,0.0,0.916662,3,0.0,medium,0.952741,Employed,3.0
1200,D00-SS,Sales,Edward J Bayley,110861,57,Male,Married,275.0,0.0,0.787357,6,0.0,low,0.0424075,Left,4.0
1201,D00-SP,Support,Amelia Westray,102508,29,Male,Unmarried,254.0,0.0,0.691712,3,0.0,medium,0.703038,Employed,2.0
1202,D00-MT,Marketing,Reuben Swann,102899,32,Male,Married,142.0,0.0,0.782776,4,0.0,medium,0.78727,Employed,2.0
1203,D00-SP,Support,Amelia Westray,110419,27,Male,Unmarried,110.0,0.0,0.595052,3,0.0,low,0.554457,Employed,3.0
1204,D00-FN,Finance,Aanchal J,107519,53,Male,Married,253.0,0.0,0.701623,5,0.0,medium,0.497315,Employed,2.0
1205,D00-IT,IT,Henry Adey,100464,25,Male,Unmarried,248.0,0.0,0.930289,3,0.0,medium,0.756354,Employed,3.0
1206,D00-IT,IT,Henry Adey,116632,53,Male,Married,271.0,0.0,0.907212,4,0.0,medium,0.901942,Left,5.0
1207,D00-IT,IT,Henry Adey,118582,52,Female,Married,208.0,0.0,0.955323,5,0.0,low,0.8247,Employed,2.0
1208,D00-ENG,Engineering,Sushant Raghunathan K,119426,28,Male,Unmarried,202.0,0.0,0.585361,3,0.0,low,0.832171,Employed,2.0
1209,D00-FN,Finance,Aanchal J,114456,26,Male,Unmarried,189.0,0.0,0.842651,3,0.0,low,0.743792,Employed,3.0
1210,D00-MT,Marketing,Reuben Swann,118338,23,Female,Unmarried,119.0,0.0,0.644646,3,1.0,medium,0.314055,Employed,3.0
1211,D00-MN,Management,Ellie Trafton,100436,24,Male,Unmarried,189.0,1.0,0.884533,3,0.0,high,0.682121,Employed,3.0
1212,D00-ENG,Engineering,Sushant Raghunathan K,109192,23,Male,Unmarried,156.0,0.0,0.465677,2,0.0,low,0.498439,Left,3.0
1213,D00-SS,Sales,Edward J Bayley,112895,53,Male,Married,260.0,0.0,0.695282,4,0.0,low,0.846284,Employed,4.0
1214,D00-IT,IT,Henry Adey,116952,39,Female,Married,221.0,0.0,0.985585,6,0.0,low,0.195621,Employed,5.0
1215,D00-PD,Product,Darcy Staines,126807,24,Female,Unmarried,138.0,0.0,0.487325,2,0.0,low,0.353295,Left,3.0
1216,D00-SS,Sales,Edward J Bayley,100872,25,Female,Unmarried,249.0,0.0,1.0,4,0.0,medium,0.627389,Employed,3.0
1217,D00-SP,Support,Amelia Westray,145484,40,Male,Married,254.0,0.0,0.746496,6,0.0,low,0.108713,Left,4.0
1218,D00-UKN,Unknown,Unknown,118401,29,Female,Married,195.0,0.0,0.465844,4,0.0,low,0.625977,Employed,3.0
1219,D00-IT,IT,Henry Adey,101333,24,Female,Unmarried,153.0,0.0,0.470226,2,0.0,high,0.323243,Employed,3.0
1220,D00-IT,IT,Henry Adey,103969,33,Male,Married,228.0,0.0,0.541707,4,0.0,medium,0.52255,Employed,3.0
1221,D00-SS,Sales,Edward J Bayley,119399,23,Female,Unmarried,274.0,0.0,0.715093,2,0.0,high,0.170876,Employed,10.0
1222,D00-SS,Sales,Edward J Bayley,114555,38,Male,Married,254.0,0.0,1.0,4,0.0,low,0.563987,Employed,3.0
1223,D00-MT,Marketing,Reuben Swann,100693,27,Male,Unmarried,271.0,0.0,0.567192,3,0.0,medium,0.823967,Employed,4.0
1224,D00-FN,Finance,Aanchal J,106647,25,Female,Unmarried,129.0,0.0,0.68088,3,0.0,medium,0.73748,Employed,3.0
1225,D00-PD,Product,Darcy Staines,131624,40,Female,Married,283.0,0.0,0.52841,4,0.0,low,0.368727,Employed,4.0
1226,D00-MN,Management,Ellie Trafton,118571,35,Male,Married,274.0,1.0,0.643903,4,0.0,medium,0.706069,Employed,10.0
1227,D00-ENG,Engineering,Sushant Raghunathan K,105362,29,Male,Unmarried,211.0,0.0,0.529471,3,0.0,low,0.529196,Employed,4.0
1228,D00-PR,Procurement,Louie Viles,112355,25,Female,Unmarried,260.0,0.0,0.629152,3,0.0,medium,0.560666,Employed,3.0
1229,D00-UKN,Unknown,Unknown,102289,46,Male,Married,152.0,0.0,0.772818,5,0.0,high,0.926355,Employed,3.0
1230,D00-SS,Sales,Edward J Bayley,105521,42,Male,Married,121.0,0.0,0.841815,5,0.0,medium,0.100548,Employed,5.0
1231,D00-UKN,Unknown,Unknown,102610,32,Male,Married,263.0,0.0,0.966871,5,0.0,medium,0.831654,Left,5.0
1232,D00-ENG,Engineering,Sushant Raghunathan K,119465,44,Male,Married,190.0,0.0,0.750041,4,0.0,medium,0.738921,Employed,4.0
1233,D00-PD,Product,Darcy Staines,117444,52,Male,Married,149.0,0.0,0.586023,4,0.0,medium,0.837422,Employed,2.0
1234,D00-SS,Sales,Edward J Bayley,112946,41,Male,Married,104.0,0.0,0.838507,5,0.0,low,0.642302,Employed,4.0
1235,D00-ENG,Engineering,Sushant Raghunathan K,113719,28,Male,Unmarried,143.0,0.0,0.449199,2,0.0,high,0.458932,Left,3.0
1236,D00-ENG,Engineering,Sushant Raghunathan K,109053,22,Male,Unmarried,158.0,0.0,0.458575,2,0.0,low,0.486964,Left,3.0
1237,D00-PR,Procurement,Louie Viles,101345,28,Male,Unmarried,151.0,0.0,0.627983,3,0.0,low,0.726779,Employed,2.0
1238,D00-SP,Support,Amelia Westray,118421,23,Female,Unmarried,301.0,0.0,0.584804,3,0.0,low,0.25429,Left,3.0
1239,D00-IT,IT,Henry Adey,110128,44,Male,Married,284.0,0.0,0.755584,7,0.0,medium,0.09357,Left,4.0
1240,D00-IT,IT,Henry Adey,116253,23,Male,Unmarried,182.0,0.0,0.826576,3,0.0,low,0.629567,Employed,3.0
1241,D00-SS,Sales,Edward J Bayley,116305,23,Female,Unmarried,143.0,0.0,0.537188,2,0.0,medium,0.36116,Left,3.0
1242,D00-IT,IT,Henry Adey,109698,51,Male,Married,263.0,0.0,0.746877,4,0.0,low,0.840032,Employed,3.0
1243,D00-SS,Sales,Edward J Bayley,100433,28,Male,Unmarried,255.0,0.0,0.934755,3,0.0,low,0.245205,Employed,4.0
1244,D00-IT,IT,Henry Adey,110235,25,Female,Unmarried,260.0,0.0,0.876539,5,0.0,medium,0.872302,Left,5.0
1245,D00-FN,Finance,Aanchal J,112612,47,Male,Married,230.0,0.0,0.941093,6,0.0,low,0.523895,Employed,4.0
1246,D00-UKN,Unknown,Unknown,101182,40,Male,Married,171.0,0.0,0.502989,4,0.0,medium,1.0,Employed,4.0
1247,D00-ENG,Engineering,Sushant Raghunathan K,105263,25,Male,Unmarried,173.0,0.0,0.505449,2,0.0,medium,0.456388,Employed,3.0
1248,D00-SS,Sales,Edward J Bayley,117682,27,Male,Unmarried,209.0,0.0,0.710672301578354,3,0.0,low,0.795961,Employed,2.0
1249,D00-SS,Sales,Edward J Bayley,112588,26,Male,Unmarried,169.0,0.0,0.654864,3,0.0,medium,0.592294,Employed,2.0
1250,D00-ENG,Engineering,Sushant Raghunathan K,111776,26,Male,Unmarried,146.0,0.0,0.945529,3,0.0,medium,0.646158,Employed,3.0
1251,D00-ENG,Engineering,Sushant Raghunathan K,113437,27,Female,Married,136.0,0.0,0.916153,4,0.0,low,0.757608,Employed,3.0
1252,D00-IT,IT,Henry Adey,110503,24,Female,Unmarried,169.0,0.0,0.636713,3,0.0,medium,0.51395,Employed,10.0
1253,D00-ENG,Engineering,Sushant Raghunathan K,109055,49,Male,Married,159.0,1.0,0.742562,4,0.0,medium,0.655161,Employed,2.0
1254,D00-PD,Product,Darcy Staines,108579,26,Male,Unmarried,256.0,1.0,0.994651,3,0.0,low,0.939548,Employed,2.0
1255,D00-ENG,Engineering,Sushant Raghunathan K,116096,22,Male,Unmarried,209.0,0.0,0.655482,3,0.0,high,0.655031,Employed,3.0
1256,D00-MN,Management,Ellie Trafton,109950,22,Male,Unmarried,147.0,1.0,0.57317,2,0.0,low,0.43891,Left,3.0
1257,D00-AD,Admin,Evelyn Tolson,115507,32,Male,Married,182.0,1.0,0.755742,4,0.0,medium,0.635671,Employed,2.0
1258,D00-SS,Sales,Edward J Bayley,112856,48,Male,Married,105.0,0.0,0.959765,5,0.0,low,0.759331,Employed,4.0
1259,D00-PD,Product,Darcy Staines,119310,41,Male,Married,222.0,0.0,0.939337,5,0.0,low,0.814845,Left,6.0
1260,D00-PD,Product,Darcy Staines,114034,25,Female,Unmarried,154.0,0.0,0.913899,3,0.0,medium,0.818018,Employed,2.0
1261,D00-SS,Sales,Edward J Bayley,102350,30,Female,Married,165.0,0.0,0.607529,4,0.0,medium,0.811546,Employed,3.0
1262,D00-SS,Sales,Edward J Bayley,108295,47,Female,Married,202.0,0.0,0.910092,4,0.0,medium,0.840967,Employed,2.0
1263,D00-PR,Procurement,Louie Viles,102012,23,Female,Unmarried,186.0,1.0,0.775098,3,0.0,medium,0.76706,Employed,3.0
1264,D00-SS,Sales,Edward J Bayley,100159,29,Male,Unmarried,125.0,0.0,0.392728,3,0.0,medium,0.465667,Employed,7.0
1265,D00-FN,Finance,Aanchal J,108404,24,Male,Unmarried,150.0,0.0,0.7247044787878788,3,0.0,medium,0.890306,Employed,2.0
1266,D00-MT,Marketing,Reuben Swann,119041,40,Male,Married,140.0,0.0,0.943711,5,0.0,medium,0.732239,Employed,8.0
1267,D00-SS,Sales,Edward J Bayley,110206,25,Male,Unmarried,260.0,0.0,0.512998,3,0.0,medium,0.876942,Employed,3.0
1268,D00-SS,Sales,Edward J Bayley,117723,40,Male,Married,162.0,1.0,0.78372,5,0.0,medium,0.14995,Employed,4.0
1269,D00-SS,Sales,Edward J Bayley,117305,53,Male,Married,247.0,0.0,0.607623,5,0.0,medium,0.907117,Employed,10.0
1270,D00-IT,IT,Henry Adey,113898,49,Male,Married,196.0,0.0,0.882816,5,0.0,medium,0.540546,Employed,3.0
1271,D00-SS,Sales,Edward J Bayley,104602,43,Male,Married,187.0,1.0,0.60679,4,0.0,medium,0.534085,Employed,4.0
1272,D00-FN,Finance,Aanchal J,120176,26,Female,Married,261.0,0.0,0.828202,6,0.0,medium,0.153197,Left,4.0
1273,D00-PD,Product,Darcy Staines,109477,52,Male,Married,274.0,0.0,0.819432,6,0.0,medium,0.452607,Employed,6.0
1274,D00-PD,Product,Darcy Staines,114941,22,Female,Unmarried,136.0,0.0,0.454795,2,0.0,medium,0.421197,Left,3.0
1275,D00-SS,Sales,Edward J Bayley,111019,29,Male,Unmarried,176.0,0.0,0.530226,3,0.0,low,0.452153,Employed,3.0
1276,D00-SS,Sales,Edward J Bayley,146764,51,Female,Married,287.0,0.0,0.882203,7,0.0,low,0.161699,Left,4.0
1277,D00-SS,Sales,Edward J Bayley,104966,27,Female,Married,218.0,0.0,0.703423,6,0.0,medium,0.399756,Employed,6.0
1278,D00-IT,IT,Henry Adey,107522,23,Male,Unmarried,214.0,0.0,0.923085,3,0.0,medium,0.612345,Employed,2.0
1279,D00-SS,Sales,Edward J Bayley,110103,28,Male,Unmarried,131.0,0.0,0.44258,2,0.0,low,0.413633,Left,3.0
1280,D00-SP,Support,Amelia Westray,100753,22,Male,Unmarried,131.0,0.0,0.490237,2,0.0,medium,0.485115,Left,3.0
1281,D00-ENG,Engineering,Sushant Raghunathan K,118785,28,Female,Married,307.0,0.0,0.964007,6,0.0,low,0.0736347,Left,4.0
1282,D00-MN,Management,Ellie Trafton,116659,28,Male,Unmarried,235.0,0.0,0.983993,3,0.0,medium,0.549261,Employed,2.0
1283,D00-UKN,Unknown,Unknown,103815,24,Male,Unmarried,158.0,0.0,0.550417,2,0.0,medium,0.369724,Employed,2.0
1284,D00-PD,Product,Darcy Staines,115275,24,Female,Unmarried,263.0,0.0,0.90256,3,0.0,medium,0.470955,Employed,3.0
1285,D00-SP,Support,Amelia Westray,121601,25,Female,Unmarried,149.0,0.0,0.525145,2,0.0,low,0.397215,Left,3.0
1286,D00-MN,Management,Ellie Trafton,116948,46,Female,Married,243.0,0.0,0.714611,5,0.0,medium,0.988441,Employed,6.0
1287,D00-AD,Admin,Evelyn Tolson,103602,51,Male,Married,254.0,0.0,0.532102,6,0.0,medium,0.651905,Employed,6.0
1288,D00-MT,Marketing,Reuben Swann,109718,39,Male,Married,189.0,0.0,0.508059,6,0.0,medium,0.218738,Employed,4.0
1289,D00-FN,Finance,Aanchal J,102643,22,Male,Unmarried,150.0,0.0,0.858472,4,0.0,medium,0.704018,Employed,2.0
1290,D00-MT,Marketing,Reuben Swann,119782,42,Male,Married,202.0,0.0,0.84097,5,0.0,low,0.943672,Employed,2.0
1291,D00-ENG,Engineering,Sushant Raghunathan K,116109,53,Male,Married,138.0,0.0,0.742641,4,0.0,medium,0.907829,Employed,2.0
1292,D00-MT,Marketing,Reuben Swann,147134,32,Male,Married,161.0,0.0,0.7149338820301783,4,0.0,low,0.829371,Employed,3.0
1293,D00-ENG,Engineering,Sushant Raghunathan K,110804,26,Male,Unmarried,158.0,0.0,0.7227253766623767,3,0.0,low,0.773134,Employed,2.0
1294,D00-UKN,Unknown,Unknown,111870,25,Male,Unmarried,151.0,1.0,0.912934,3,0.0,medium,0.647032,Employed,2.0
1295,D00-ENG,Engineering,Sushant Raghunathan K,115141,45,Male,Married,281.0,0.0,0.790232,7,0.0,low,0.0938071,Left,4.0
1296,D00-UKN,Unknown,Unknown,112305,24,Male,Unmarried,219.0,0.0,0.7176792875,4,0.0,medium,0.567734,Employed,3.0
1297,D00-SS,Sales,Edward J Bayley,112772,38,Male,Married,228.0,0.0,0.710672301578354,4,0.0,medium,0.647952,Employed,3.0
1298,D00-SP,Support,Amelia Westray,101785,24,Male,Unmarried,212.0,1.0,0.672174,3,0.0,low,0.824919,Employed,3.0
1299,D00-SS,Sales,Edward J Bayley,104475,36,Male,Married,266.0,1.0,0.761547,6,0.0,medium,0.148089,Left,4.0
1300,D00-PD,Product,Darcy Staines,108244,25,Male,Unmarried,213.0,1.0,0.540291,2,0.0,low,0.466583,Employed,3.0
1301,D00-MN,Management,Ellie Trafton,109952,24,Female,Unmarried,271.0,1.0,0.745484,2,0.0,medium,0.492416,Employed,8.0
1302,D00-SS,Sales,Edward J Bayley,108305,36,Female,Married,258.0,0.0,0.881852,5,1.0,medium,0.763422,Employed,3.0
1303,D00-ENG,Engineering,Sushant Raghunathan K,112503,39,Male,Married,243.0,0.0,0.7227253766623767,4,0.0,low,0.575354,Employed,3.0
1304,D00-SP,Support,Amelia Westray,119573,43,Male,Married,240.0,0.0,1.0,5,0.0,low,0.8249,Left,5.0
1305,D00-ENG,Engineering,Sushant Raghunathan K,104744,23,Male,Unmarried,130.0,0.0,0.537827,2,0.0,low,0.363487,Left,3.0
1306,D00-IT,IT,Henry Adey,104644,22,Male,Unmarried,255.0,0.0,0.606735,3,0.0,low,0.677631,Employed,5.0
1307,D00-SS,Sales,Edward J Bayley,112935,23,Male,Unmarried,303.0,0.0,0.817033,6,0.0,medium,0.0842225,Left,4.0
1308,D00-MN,Management,Ellie Trafton,117542,47,Male,Married,182.0,0.0,0.7290698123827392,5,0.0,low,0.644784,Employed,3.0
1309,D00-FN,Finance,Aanchal J,110523,22,Male,Unmarried,239.0,0.0,0.701162,4,0.0,low,0.467826,Employed,2.0
1310,D00-SS,Sales,Edward J Bayley,114572,25,Male,Unmarried,160.0,0.0,0.866498,3,0.0,medium,1.0,Employed,4.0
1311,D00-MN,Management,Ellie Trafton,115384,39,Male,Married,206.0,0.0,0.842807,4,1.0,high,0.567932,Employed,7.0
1312,D00-MN,Management,Ellie Trafton,116646,38,Male,Married,226.0,0.0,0.620467,4,0.0,medium,0.276728,Employed,5.0
1313,D00-SS,Sales,Edward J Bayley,116729,22,Female,Unmarried,205.0,1.0,0.451318,2,0.0,low,0.863336,Employed,5.0
1314,D00-SS,Sales,Edward J Bayley,115139,53,Male,Married,162.0,0.0,0.843242,4,0.0,low,0.282765,Employed,3.0
1315,D00-SS,Sales,Edward J Bayley,113315,22,Female,Unmarried,220.0,1.0,0.710672301578354,2,0.0,medium,0.521632,Employed,2.0
1316,D00-SP,Support,Amelia Westray,114011,24,Female,Unmarried,145.0,0.0,0.460142,2,0.0,low,0.394719,Left,3.0
1317,D00-ENG,Engineering,Sushant Raghunathan K,107740,24,Female,Unmarried,115.0,0.0,0.584789,3,0.0,low,0.377272,Employed,3.0
1318,D00-SP,Support,Amelia Westray,101416,53,Female,Married,147.0,1.0,0.745234,5,0.0,medium,0.271442,Employed,6.0
1319,D00-ENG,Engineering,Sushant Raghunathan K,100850,36,Male,Married,236.0,0.0,0.887878,5,0.0,medium,0.891386,Employed,4.0
1320,D00-SP,Support,Amelia Westray,109552,31,Male,Married,209.0,1.0,0.583212,5,0.0,medium,0.117277,Employed,4.0
1321,D00-ENG,Engineering,Sushant Raghunathan K,104867,33,Male,Married,175.0,1.0,0.824816,5,0.0,medium,0.697066,Employed,6.0
1322,D00-SS,Sales,Edward J Bayley,105617,22,Female,Unmarried,158.0,0.0,0.488697,3,0.0,low,0.628688,Employed,2.0
1323,D00-MT,Marketing,Reuben Swann,100859,22,Female,Unmarried,204.0,0.0,0.934427,3,0.0,low,0.733405,Employed,4.0
1324,D00-FN,Finance,Aanchal J,107318,26,Male,Unmarried,271.0,0.0,0.878855,3,0.0,medium,0.779447,Employed,2.0
1325,D00-ENG,Engineering,Sushant Raghunathan K,115540,43,Male,Married,245.0,0.0,0.575662,4,0.0,low,0.578796,Employed,2.0
1326,D00-TP,Temp,Micheal Zachrey,105253,25,Female,Unmarried,123.0,1.0,0.0,2,0.0,low,0.0,Employed,0.0
1327,D00-MT,Marketing,Reuben Swann,127409,22,Female,Unmarried,157.0,0.0,0.548123,2,0.0,medium,0.411819,Left,3.0
1328,D00-UKN,Unknown,Unknown,106942,25,Male,Unmarried,147.0,0.0,0.562045,4,0.0,low,0.577849,Employed,2.0
1329,D00-SS,Sales,Edward J Bayley,102329,45,Male,Married,247.0,0.0,0.504146,5,0.0,low,0.791133,Employed,3.0
1330,D00-SS,Sales,Edward J Bayley,112501,48,Male,Married,201.0,1.0,0.824123,4,0.0,medium,0.545728,Employed,8.0
1331,D00-SP,Support,Amelia Westray,114807,50,Male,Married,144.0,0.0,0.841886,4,0.0,low,0.844326,Employed,3.0
1332,D00-FN,Finance,Aanchal J,119635,27,Male,Unmarried,231.0,0.0,0.618301,3,0.0,medium,0.685534,Employed,2.0
1333,D00-MN,Management,Ellie Trafton,110257,38,Male,Married,286.0,0.0,0.51429,5,0.0,low,0.472509,Employed,3.0
1334,D00-SP,Support,Amelia Westray,102681,22,Female,Unmarried,133.0,0.0,0.997096,3,0.0,low,0.674214,Employed,3.0
1335,D00-ENG,Engineering,Sushant Raghunathan K,101110,23,Male,Unmarried,159.0,0.0,0.904962,3,0.0,medium,0.615354,Employed,2.0
1336,D00-SS,Sales,Edward J Bayley,142860,39,Female,Married,250.0,1.0,0.828826,5,0.0,low,0.832956,Employed,2.0
1337,D00-SP,Support,Amelia Westray,100376,26,Male,Unmarried,148.0,0.0,0.533746,2,0.0,low,0.463648,Left,3.0
1338,D00-PD,Product,Darcy Staines,111055,34,Male,Married,260.0,0.0,0.806791,4,0.0,medium,0.864778,Employed,3.0
1339,D00-UKN,Unknown,Unknown,115686,35,Male,Married,219.0,1.0,0.715778,4,0.0,medium,0.867908,Employed,2.0
1340,D00-FN,Finance,Aanchal J,102393,31,Female,Married,256.0,0.0,0.7247044787878788,5,0.0,medium,0.735409,Employed,3.0
1341,D00-SS,Sales,Edward J Bayley,115562,26,Male,Unmarried,157.0,0.0,0.481504,2,0.0,low,0.477708,Left,3.0
1342,D00-MT,Marketing,Reuben Swann,102379,22,Male,Unmarried,146.0,0.0,0.570819,2,0.0,low,0.492472,Left,3.0
1343,D00-IT,IT,Henry Adey,100866,52,Male,Married,255.0,0.0,0.931979,5,0.0,medium,0.589139,Employed,2.0
1344,D00-ENG,Engineering,Sushant Raghunathan K,104179,52,Male,Married,170.0,0.0,0.536705,5,0.0,low,0.511095,Employed,3.0
1345,D00-SP,Support,Amelia Westray,108325,38,Male,Married,268.0,0.0,0.530214,4,0.0,high,0.483127,Employed,4.0
1346,D00-SS,Sales,Edward J Bayley,119743,27,Female,Married,217.0,0.0,0.871667,5,0.0,high,0.801875,Left,5.0
1347,D00-SS,Sales,Edward J Bayley,113986,50,Male,Married,241.0,0.0,0.692262,5,0.0,high,0.600146,Employed,3.0
1348,D00-SP,Support,Amelia Westray,103910,23,Male,Unmarried,110.0,0.0,0.717684,3,0.0,medium,0.506956,Employed,3.0
1349,D00-MT,Marketing,Reuben Swann,101935,27,Male,Unmarried,140.0,0.0,0.7149338820301783,3,0.0,low,0.638233,Employed,3.0
1350,D00-IT,IT,Henry Adey,119994,22,Female,Unmarried,148.0,0.0,0.5759,3,0.0,medium,0.319476,Employed,4.0
1351,D00-PD,Product,Darcy Staines,136467,24,Female,Unmarried,149.0,0.0,0.888665,2,0.0,medium,0.445569,Employed,4.0
1352,D00-UKN,Unknown,Unknown,110088,29,Male,Unmarried,294.0,0.0,0.626464,3,0.0,low,0.787255,Left,4.0
